species,ab,am,d_V,Wwb,Wwp,Wwi,Ri,T_typical,metamorphosis,p_Am,1-kap,v,p_M,s_Hb_bj,s_Hbj_p,E_Hp,s_p_M,1/s_M,estim_k_J,class_other,class_Aves,class_Actinopterygii,class_Reptilia,class_Chondrichthyes,class_Amphibia,class_Mammalia,class_Bivalvia,class_Branchiopoda,class_Malacostraca,climate_A,climate_B,climate_C,climate_D,climate_E,habitat_T,habitat_F,habitat_S,habitat_M,migrate_T,food_other,food_P,food_O,food_H,food_C,data_split
Macroramphosus_gracilis,9.4812816145e+00,2.6620521456e+03,2.0000000000e-01,3.8000000000e-04,3.4000000000e+00,3.3200000000e+01,2.6051330405e+01,2.8915000000e+02,False,1.1054208650e+02,1.5000000000e-01,5.7550407164e-02,3.2893874761e+01,1.0000000000e+00,7.9587756833e-05,3.1227951216e+03,4.6446181137e-02,1.0000000000e+00,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,test
Macroramphosus_scolopax,9.4812816145e+00,3.1944625747e+03,2.0000000000e-01,3.8000000000e-04,3.1000000000e+00,2.7200000000e+01,2.3994646425e+01,2.8915000000e+02,False,1.0959998096e+02,1.5000000000e-01,5.7125028336e-02,3.4609054633e+01,1.0000000000e+00,8.2944700024e-05,2.9273414571e+03,4.8974532276e-02,1.0000000000e+00,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,test
Macrothrix_triserialis,8.2950220002e-01,9.7588494120e+00,1.7000000000e-01,1.0025730339e-05,2.2624724513e-05,3.5882352941e-05,4.6273789901e+00,3.0215000000e+02,False,1.2176332705e+02,5.3760703111e-01,2.4332728861e-02,2.2511724000e+03,1.0000000000e+00,1.3399390914e-01,1.3051838469e-01,6.3750309145e-03,1.0000000000e+00,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,train
Macruronus_novaezelandiae,7.3427291979e+00,9.9485052500e+03,2.0000000000e-01,5.2000000000e-04,2.6696777344e+02,1.5000000000e+03,9.3280235235e+02,2.8115000000e+02,True,3.1529248714e+02,3.6600157047e-01,4.3828225144e-01,1.8226779172e+01,9.9999999785e-01,1.5119046226e-06,8.6996321557e+05,1.2535757088e-01,9.9999999929e-01,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,train
Maculabatis_astra,2.2753818665e+02,5.2644627448e+03,2.0000000000e-01,1.4634520663e+02,2.6052809307e+03,1.2000000000e+04,8.2629514367e-03,3.0085000000e+02,False,5.2830536602e+01,1.1167301786e-01,1.8513763557e-02,2.4214902271e+00,1.0000000000e+00,3.0835575946e-02,2.1718461068e+06,1.3586977594e-01,1.0000000000e+00,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,train
Magumma_parva,2.8580298753e+00,4.2170463872e+02,2.8000000000e-01,1.2000000000e+00,9.7850000000e+00,1.0300000000e+01,6.7582846816e-02,3.1475000000e+02,False,5.8611626112e+02,5.9700125187e-02,3.3785325280e-02,3.9064542886e+02,1.0000000000e+00,6.9032596209e-02,3.6199891257e+03,8.3197388353e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,train
Malacoraja_senta,6.9829901570e+03,2.4440465549e+04,2.0000000000e-01,2.9530437318e+02,1.5608676385e+03,3.4000000000e+03,1.1456410249e-03,2.7725000000e+02,False,5.9806327718e+02,5.5020361961e-01,3.1200000000e-02,3.3273102616e+01,1.0000000000e+00,9.3441864702e-02,1.6869453559e+06,1.5686311859e-01,1.0000000000e+00,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,train
Malurus_splendens,2.7559573798e+00,6.6584942955e+02,2.8000000000e-01,3.3000000000e+00,2.8500000000e+01,3.0000000000e+01,1.3516569363e-01,3.1475000000e+02,False,4.1761164248e+03,7.7010975250e-02,2.4314799622e-02,3.7546859521e+03,1.0000000000e+00,1.1914058614e-01,1.7804994191e+03,8.0739088504e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,test
Manis_javanica,1.6704666826e+02,2.7679838315e+03,3.0000000000e-01,1.4000000000e+02,2.0000000000e+03,1.3500000000e+04,9.0318446645e-03,3.0655000000e+02,False,6.5746493403e+02,6.9929899021e-03,4.4569562383e-02,4.0153903568e+01,1.0000000000e+00,5.5483736391e-02,5.5699149496e+04,9.1653444028e-02,1.0000000000e+00,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,test
Manis_pentadactyla,2.0349640990e+02,1.6940061049e+03,3.0000000000e-01,1.0400000000e+02,2.0000000000e+03,7.0000000000e+03,9.0318446645e-03,3.0655000000e+02,False,7.0496522515e+03,4.6016452780e-03,2.1015790801e-02,1.3186633452e+03,1.0000000000e+00,1.4137377259e-02,4.8832426977e+04,1.0631538480e-01,1.0000000000e+00,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,test
Manorina_melanophrys,3.1642473620e+00,6.0370348279e+02,2.8000000000e-01,2.5000000000e+00,2.4225000000e+01,2.5500000000e+01,4.5055231211e-02,3.1475000000e+02,False,2.0452621570e+03,1.6450485994e-02,2.3668778922e-02,1.6604409406e+03,1.0000000000e+00,1.0170128378e-01,5.0333883435e+02,6.9422860858e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,train
Marcusenius_macrolepidotus,1.5169498312e+01,2.7684334420e+03,2.0000000000e-01,4.8000000000e-03,2.1800000000e+01,5.0000000000e+02,3.9733662487e+01,2.9615000000e+02,True,6.6220627284e+01,2.4146829760e-01,2.2572000000e-02,7.4635791977e+00,9.9999995164e-01,1.0004375958e-04,4.9467116379e+04,2.9176877282e-02,9.9999998408e-01,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,train
Marcusenius_pongolensis,7.3214714090e+00,1.4389507269e+03,2.0000000000e-01,3.1000000000e-03,1.0700000000e+01,1.1600000000e+02,3.8917246402e+01,2.9945000000e+02,True,4.9621166524e+01,1.3000000000e-01,2.1682511562e-02,2.3144453585e+01,8.3706042271e-02,1.9091881314e-03,1.0334191823e+04,7.9341904672e-02,4.4166705295e-01,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,train
Mareca_americana,4.0796012563e+00,9.8054203113e+02,2.8000000000e-01,2.4000000000e+01,6.7450000000e+02,7.1000000000e+02,1.9550411294e-01,3.1435000000e+02,False,2.8976731192e+03,9.9892402429e-02,2.7646775054e-02,7.5532131573e+02,1.0000000000e+00,2.9240098757e-02,9.0462788491e+04,8.1208186187e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,test
Mareca_strepera,4.0796012563e+00,1.2889754400e+03,2.8000000000e-01,2.2000000000e+01,6.9350000000e+02,7.3000000000e+02,2.1722679216e-01,3.1435000000e+02,False,5.1983545293e+03,3.4717258707e-01,3.2185986614e-02,1.0912418799e+03,1.0000000000e+00,2.3870172740e-02,3.8093267354e+05,9.5719826235e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,True,True,train
Margaritifera_laevis,1.5656511683e+01,3.4188941940e+04,9.0000000000e-02,2.8801723343e-07,4.5002692723e+00,8.4700000000e+01,1.5677583733e+04,2.9015000000e+02,True,1.8076457257e+01,1.5749668312e-02,1.7122081207e-02,4.7263440111e+00,9.9999999023e-01,1.2115411748e-08,1.1813565087e+02,1.8527370841e-02,9.9999999674e-01,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,train
Margaritifera_margaritifera,1.4586587099e+01,1.3551655850e+05,9.0000000000e-02,2.8761269722e-07,7.7655428249e+00,1.9600000000e+02,1.6529345378e+04,2.9015000000e+02,True,3.4448550723e+01,1.3363190197e-02,1.8144130171e-02,7.3126876262e+00,9.9999970980e-01,1.6301459666e-08,1.5023881534e+02,1.4799228442e-02,9.9999990332e-01,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,test
Margarops_fuscatus,2.8580298753e+00,7.5462935349e+02,2.8000000000e-01,5.0000000000e+00,9.5456000000e+01,1.0048000000e+02,5.4066277453e-02,3.1475000000e+02,False,5.5231939511e+03,7.9724000376e-03,2.3953399152e-02,3.9181129151e+03,1.0000000000e+00,7.4531722663e-02,3.1215981276e+02,5.8127393420e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,train
Masius_chrysopterus,4.4911898041e+00,4.4389961970e+02,2.8000000000e-01,1.4000000000e+00,1.1153000000e+01,1.1740000000e+01,4.5055231211e-02,3.1475000000e+02,False,4.5760014168e+01,4.1548814223e-02,4.5615894950e-02,2.0219818067e+01,1.0000000000e+00,3.3637935647e-01,1.2060201322e+03,1.1184358764e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,val
Mauremys_reevesii,2.5608580125e+01,8.8330000000e+03,3.0000000000e-01,4.3000000000e+00,7.0000000000e+01,1.7530000000e+03,2.8848184226e-02,2.9315000000e+02,False,4.1949976222e+02,8.4990814254e-03,3.9851708619e+01,3.4307466475e+01,1.0000000000e+00,5.4257373918e-02,5.4515543376e+03,2.0805312689e-02,1.0000000000e+00,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,True,train
Mauremys_rivulata,3.5406825674e+01,4.0951349795e+03,3.0000000000e-01,1.9695958262e+00,7.0534166250e+01,6.3200000000e+02,3.1647308489e-02,2.9715000000e+02,False,1.5852487045e+02,4.9835587881e-02,1.3059718359e-02,2.4514500245e+01,1.0000000000e+00,2.0293387882e-02,1.8320222502e+04,6.0549053850e-02,1.0000000000e+00,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,True,train
Mecistops_cataphractus,3.2482720917e+01,1.2956867769e+04,3.0000000000e-01,1.5049450000e+02,3.5072000000e+04,6.8500000000e+04,5.4182267027e-02,2.9815000000e+02,False,5.7680517124e+02,1.3476446649e-01,3.3238178466e-02,1.8784080909e+01,1.0000000000e+00,8.4390463815e-04,4.2635639000e+07,5.6172555507e-01,1.0000000000e+00,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,train
Megaceryle_alcyon,4.7494882163e+00,8.3041522738e+02,2.8000000000e-01,1.1000000000e+01,1.4402000000e+02,1.5160000000e+02,1.0175632288e-01,3.1315000000e+02,False,4.4236091546e+03,1.2990618333e-01,2.9771858822e-02,2.0778279237e+03,1.0000000000e+00,6.4833700669e-02,1.9618340920e+04,8.4734414116e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,train
Megalaspis_cordyla,3.5435908064e+00,9.2386474596e+02,2.0000000000e-01,5.2300000000e-04,1.1040000000e+02,4.8500000000e+03,1.2809071947e+03,3.0065000000e+02,True,4.6745159311e+01,4.2113581036e-02,2.1102112167e-02,2.5580608457e+01,1.6033056763e-03,1.1891584385e-03,4.2373785192e+04,2.2977128809e-02,1.1781546441e-01,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,train
Megalonaias_nervosa,1.4586587099e+01,2.0811471484e+04,9.0000000000e-02,2.8769496248e-07,1.2334921516e+01,1.6900000000e+02,1.2551041871e+03,2.9015000000e+02,True,3.3143920773e+01,2.6535220368e-03,1.6806375705e-02,7.5327101021e+00,9.9999956085e-01,7.8816593613e-09,5.0635089809e+01,3.0043605377e-02,9.9999985370e-01,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,train
Megaptera_novaeangliae,1.6430181483e+02,7.7695033096e+03,3.0000000000e-01,6.8000000000e+05,1.5238224670e+07,4.0000000000e+07,6.1136469228e-03,3.1015000000e+02,False,3.7555646434e+03,2.4375100820e-02,1.1466363208e-01,1.9194998268e+01,1.0000000000e+00,3.3678445461e-02,7.4562713924e+08,4.4708485684e-01,1.0000000000e+00,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,train
Megascops_asio,5.3077697685e+00,1.0440902792e+03,2.8000000000e-01,1.1000000000e+01,1.5589500000e+02,1.6410000000e+02,8.4259955057e-02,3.1335000000e+02,False,1.8543405621e+03,6.6445153427e-02,2.6150157048e-02,7.2216947800e+02,1.0000000000e+00,5.8462204864e-02,1.8514476087e+04,7.7283531192e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,train
Megascops_choliba,5.3077697685e+00,1.0440902792e+03,2.8000000000e-01,1.2000000000e+01,1.4060000000e+02,1.4800000000e+02,4.4608211501e-02,3.1335000000e+02,False,1.5835088730e+03,4.6347345733e-02,2.7745338417e-02,6.0979355383e+02,1.0000000000e+00,6.7414704780e-02,1.4221129842e+04,7.8874706836e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,train
Megascops_kennicottii,5.3077697685e+00,9.5834373452e+02,2.8000000000e-01,1.4010000000e+01,1.8430000000e+02,1.9400000000e+02,7.9303487113e-02,3.1335000000e+02,False,2.3090864380e+03,6.3047695350e-02,2.4252392538e-02,9.3472450390e+02,1.0000000000e+00,6.7155162774e-02,1.5482587105e+04,7.5923014238e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,test
Megascops_trichopsis,5.3077697685e+00,1.0440902792e+03,2.8000000000e-01,1.2000000000e+01,8.9680000000e+01,9.4400000000e+01,6.9390551224e-02,3.1335000000e+02,False,1.7422127397e+03,1.0194164385e-01,2.4882368357e-02,7.8009752281e+02,1.0000000000e+00,1.0101478348e-01,1.7993491077e+04,8.0437561319e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,train
Melampitta_lugubris,5.6139872551e+00,7.9901931546e+02,2.8000000000e-01,5.2000000000e+00,4.0612500000e+01,4.2750000000e+01,2.2527615605e-02,3.1475000000e+02,False,9.4859534006e+02,7.0639185190e-02,2.2200813260e-02,4.9555649616e+02,1.0000000000e+00,8.8146462247e-02,9.5687361322e+03,9.1679509492e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,train
Melanerpes_formicivorus,2.8580298753e+00,7.4976877983e+02,2.8000000000e-01,4.7000000000e+00,7.5050000000e+01,7.9000000000e+01,2.2481597598e-01,3.1495000000e+02,False,2.1886279059e+03,2.9730579630e-01,3.5445642308e-02,7.8200233678e+02,1.0000000000e+00,3.7045023625e-02,7.4221249160e+04,9.4398679441e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True,train
Melanitta_deglandi,6.9091204782e+00,1.0032666908e+03,2.8000000000e-01,5.4500000000e+01,1.2929500000e+03,1.3610000000e+03,2.3463352482e-01,3.1415000000e+02,False,1.5027677247e+03,3.3823611960e-01,7.2334076434e-02,1.4491392506e+02,1.0000000000e+00,1.8728626104e-02,3.6808227235e+06,9.1298763604e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,test
Melanitta_perspicillata,6.9091204782e+00,4.4537540012e+02,2.8000000000e-01,4.3800000000e+01,8.1605000000e+02,8.5900000000e+02,1.4931224307e-01,3.1415000000e+02,False,7.2202010712e+03,4.5342676083e-01,2.9694840411e-02,1.3920411918e+03,1.0000000000e+00,4.1508475829e-02,4.4898177527e+05,9.6250065413e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,test
Melanogrammus_aeglefinus,5.0716428667e+01,2.5890342714e+04,2.0000000000e-01,1.8000000000e-03,3.6100000000e+02,1.6800000000e+04,2.4333397474e+02,2.7915000000e+02,True,3.4744736165e+02,5.7128798172e-01,1.4321122746e-01,3.7024429841e+01,5.8743138596e-03,4.3445479419e-04,3.0284748858e+06,1.1248628809e-02,1.8137361319e-01,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,val
Melanosuchus_niger,1.7072386750e+01,1.9379034094e+04,3.0000000000e-01,1.4400000000e+02,3.9754223489e+04,1.0000000000e+05,6.5018720433e-02,2.9515000000e+02,False,6.7731640658e+02,8.3036873687e-02,1.6395168029e-01,1.5556863851e+01,1.0000000000e+00,2.9523340459e-03,2.1422351347e+07,4.7796017906e-01,1.0000000000e+00,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,val
Melanotaenia_boesemani,4.1539818202e+00,2.4972761296e+03,2.0000000000e-01,1.8000000000e-03,7.5900000000e-01,8.9300000000e+00,3.7336680112e+00,3.0015000000e+02,True,1.3467830325e+02,2.7707424731e-02,1.9138978616e-02,8.7292002482e+01,7.0020824213e-03,1.5718442676e-01,1.0315646963e+02,1.8086745940e-04,1.9453124052e-01,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,train
Meleagris_gallopavo,4.9664710946e+00,5.9845288285e+02,2.8000000000e-01,4.7000000000e+01,1.4250000000e+04,1.5000000000e+04,2.3894947138e-01,3.1435000000e+02,False,8.3521672963e+03,5.2443844549e-03,1.9218886762e-02,1.3805772492e+03,1.0000000000e+00,1.9079580713e-02,3.8070560457e+03,1.3747754635e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,train
Melospiza_lincolnii,2.6538848842e+00,3.3736371097e+02,2.8000000000e-01,1.6900000000e+00,1.7385000000e+01,1.8300000000e+01,9.6868747103e-02,3.1475000000e+02,False,1.9841802337e+03,3.4096348722e-02,2.5439406025e-02,1.7068010836e+03,1.0000000000e+00,8.4660941024e-02,9.1383217801e+02,7.4615026763e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,train
