species,ab,am,d_V,Wwb,Wwp,Wwi,Ri,T_typical,metamorphosis,p_Am,1-kap,v,p_M,s_Hb_bj,s_Hbj_p,E_Hp,s_p_M,1/s_M,estim_k_J,class_other,class_Aves,class_Actinopterygii,class_Reptilia,class_Chondrichthyes,class_Amphibia,class_Mammalia,class_Bivalvia,class_Branchiopoda,class_Malacostraca,climate_A,climate_B,climate_C,climate_D,climate_E,habitat_T,habitat_F,habitat_S,habitat_M,migrate_T,food_other,food_P,food_O,food_H,food_C
Pterodroma_axillaris,8.4147131180e+00,1.6337076000e+03,2.8000000000e-01,4.5000000000e+01,5.9850000000e+02,6.3000000000e+02,1.5302615963e-02,3.1055000000e+02,False,1.6569460905e+02,3.0526418355e-02,4.4505690445e-02,2.1783252611e+01,1.0000000000e+00,8.6988437830e-02,8.8799450187e+04,2.8831697058e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True
Lindbergichthys_nudifrons,8.8505110258e+02,2.3725653441e+04,2.0000000000e-01,4.2000000000e-03,1.0500000000e+01,9.4200000000e+01,2.3218749333e+00,2.7145000000e+02,True,1.6169964960e+02,5.1876692946e-01,2.3028040573e-02,1.2400821687e+02,5.5027157918e-03,1.0781817540e-02,1.7198573636e+05,6.6865955345e-02,1.8586490054e-01,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
Sula_leucogaster,8.3699446349e+00,1.3226161425e+03,2.8000000000e-01,6.0000000000e+01,1.6625000000e+03,1.7500000000e+03,4.1130603395e-02,3.1375000000e+02,False,2.5797215876e+03,1.3464370439e-01,2.3216048598e-02,4.8616710582e+02,1.0000000000e+00,2.5137201007e-02,3.4933295318e+05,9.4842948713e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
Chaetura_brachyura,3.5725373442e+00,9.7959812954e+02,2.8000000000e-01,1.6000000000e+00,1.9000000000e+01,2.0000000000e+01,5.7166299436e-02,3.1125000000e+02,False,7.6577078097e+02,1.1531964747e-01,2.5545373166e-02,4.4400807088e+02,1.0000000000e+00,4.9286163426e-02,9.9541161300e+03,8.8053742799e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
Milvus_migrans,6.5326397150e+00,1.2329503255e+03,2.8000000000e-01,5.2000000000e+01,8.0750000000e+02,8.5000000000e+02,4.8663761028e-02,3.1315000000e+02,False,2.9951145639e+03,6.3813522048e-02,2.9572624412e-02,7.5640936238e+02,1.0000000000e+00,5.5514403681e-02,7.0382164490e+04,8.2420173263e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,True
Strix_occidentalis,6.1243497328e+00,1.2609785981e+03,2.8000000000e-01,4.8850000000e+01,6.4600000000e+02,6.8000000000e+02,3.9651743556e-02,3.1335000000e+02,False,1.7319261023e+02,7.0099458960e-02,9.9906253058e-02,1.9815392559e+01,1.0000000000e+00,4.0486767627e-02,5.7796055854e+05,5.8575680295e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
Chriodorus_atherinoides,9.1082351641e-01,2.4933793762e+02,2.0000000000e-01,1.8000000000e-04,1.5800000000e+01,8.7300000000e+01,5.8956130545e+01,3.0185000000e+02,False,6.7741030893e+01,1.3814883437e-02,2.6884000000e-02,1.7436176744e+01,1.0000000000e+00,8.7593581450e-06,9.7649143825e+02,1.4216131874e-01,1.0000000000e+00,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
Somateria_mollissima,6.9091204782e+00,1.7721252763e+03,2.8000000000e-01,7.2000000000e+01,1.8240000000e+03,1.9200000000e+03,8.5321281754e-02,3.1415000000e+02,False,1.5472339609e+04,2.7365743734e-01,2.2538799434e-02,4.2528698233e+03,1.0000000000e+00,3.3271288427e-02,1.6304139017e+05,9.7176053476e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
Potamopyrgus_antipodarum,5.2183920887e+01,1.6029514935e+03,1.5000000000e-01,3.8000000000e-05,1.2181159349e-02,3.7425000000e-02,3.6334750301e-01,2.8915000000e+02,True,2.3706836828e+00,1.2700000000e-02,3.9060000000e-03,3.7800000000e+01,6.1721611722e-03,7.3288590604e-01,4.4700000000e-02,5.7775506061e-03,1.9539576896e-01,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
Chromis_chromis,4.4051987071e+00,3.2850000000e+03,2.0000000000e-01,8.2483743697e-04,7.8500000000e+00,2.2920000000e+01,2.0000000000e+02,2.9515000000e+02,True,4.3839318358e+01,1.1141000000e-01,3.5275000000e-02,3.0543500000e+01,6.0253408621e-02,1.0876273217e-04,6.6760000000e+03,1.0296770948e-01,3.9422591836e-01,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
Glyptocephalus_stelleri,3.5581050905e+01,3.7337865293e+04,2.0000000000e-01,6.6000000000e-05,1.3460000000e+02,1.5000000000e+03,6.2518116171e+01,2.7795000000e+02,True,5.2379187103e+01,1.8085489944e-02,2.0823718558e-02,2.6572741915e+01,7.5294287224e-03,3.9885675893e-05,1.3767974875e+04,5.8956395563e-02,1.9659418765e-01,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
Phalacrocorax_aristotelis,6.2264222284e+00,1.4879431603e+03,2.8000000000e-01,3.5800000000e+01,1.8905000000e+03,1.9900000000e+03,6.1695905093e-02,3.1375000000e+02,False,2.5925445048e+03,1.4280933460e-02,2.7348317235e-02,5.0781144696e+02,1.0000000000e+00,1.7797075636e-02,2.9561097312e+04,6.5520546318e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
Gerygone_flavolateralis,3.6746098397e+00,2.1751081365e+02,2.8000000000e-01,1.1370000000e+00,6.7830000000e+00,7.1400000000e+00,4.7307992771e-02,3.1475000000e+02,False,3.8675512033e+01,5.2993857992e-02,5.4829161144e-02,1.9634790713e+01,1.0000000000e+00,3.9736069292e-01,1.0235737525e+03,1.1587734758e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
Acanthocybium_solandri,2.1766399653e+00,2.2699245353e+03,2.0000000000e-01,6.0000000000e-04,6.0000000000e+03,1.1260000000e+05,2.6432596797e+04,2.9785000000e+02,True,4.0852933372e+02,1.9790044355e-02,3.3994293594e-02,5.1259418328e+01,1.5385719643e-02,3.2065462686e-06,3.5817307924e+05,2.2482295885e-02,2.4925374920e-01,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True
Hippocampus_zosterae,5.4833110708e+00,2.0014085408e+02,2.0000000000e-01,1.5000000000e-03,4.1400000000e-02,5.5870000000e-01,8.2515657155e+00,2.9975000000e+02,True,5.9147236259e+02,1.6815377926e-01,2.0516896468e-02,1.0976335708e+03,8.9633659266e-02,3.1090055587e-01,1.2011575654e+01,1.2684781154e-04,4.7254674825e-01,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
Schilbe_intermedius,3.4396123849e+00,1.9314746469e+03,2.0000000000e-01,1.5000000000e-04,8.1000000000e+00,1.1000000000e+03,3.2099825954e+02,3.0015000000e+02,True,2.9194016398e+01,5.2554700162e-03,1.9000000000e-02,1.7842868878e+01,5.2358654357e-03,1.6884119338e-03,3.6757108184e+02,9.5684327436e-03,1.7424170459e-01,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
Etheostoma_perlongum,4.5508494937e+00,6.6038597883e+02,2.0000000000e-01,9.0000000000e-04,8.2305884774e-01,5.1000000000e+00,1.1356994607e-01,2.9115000000e+02,True,5.1658965051e+02,7.6970695519e-04,2.1573792696e-02,1.2891400292e+03,6.6318079855e-02,2.4974269046e-03,5.3817904824e+00,1.3229954991e-02,4.2792241082e-01,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
Cyclopsetta_querna,4.4871560294e+00,1.2738537395e+03,2.0000000000e-01,5.2400000000e-04,1.1500000000e+02,1.0000000000e+03,1.1539786354e+03,2.9995000000e+02,True,1.4672558526e+02,2.0000000000e-01,1.8512254212e-02,1.6384539130e+01,9.9999988118e-01,3.4934423884e-06,7.2384345793e+04,9.6120392706e-02,9.9999996050e-01,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
Trematomus_loennbergii,4.8677810642e+02,5.6348426923e+04,2.0000000000e-01,3.1000000000e-03,6.2200000000e+01,2.7000000000e+02,4.4508784663e+00,2.7225000000e+02,True,1.4838950993e+02,5.4476569086e-01,2.2179000000e-02,6.2537612514e+01,1.0571381187e-02,1.5386987183e-03,5.1024374180e+05,1.2282807219e-01,2.2474958226e-01,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
Champsocephalus_gunnari,5.9709400963e+02,3.4411470555e+04,2.0000000000e-01,3.1000000000e-02,9.7700000000e+01,2.4000000000e+03,5.0843511532e+00,2.7465000000e+02,True,1.2320783759e+03,3.3683074101e-01,2.8281175983e-02,2.7735185487e+02,1.0436538559e-01,6.5666924860e-04,1.3492751932e+05,8.3910773162e-03,4.8202198537e-01,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
Saxicola_rubicola,2.8580298753e+00,3.9063166534e+02,2.8000000000e-01,1.7000000000e+00,1.4060000000e+01,1.4800000000e+01,2.8159519507e-01,3.1475000000e+02,False,1.7978103305e+03,4.8200090733e-02,2.4363230726e-02,1.6146086457e+03,1.0000000000e+00,1.8956357750e-02,1.4425364362e+04,2.9752968297e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True
Crocodylus_rhombifer,2.3853019401e+01,1.3288480521e+04,3.0000000000e-01,1.1200000000e+02,4.5527643074e+04,8.0000000000e+04,1.2642528973e-01,2.9815000000e+02,False,7.5377413703e+02,1.5840787351e-01,6.6046927016e-02,2.0407500922e+01,1.0000000000e+00,2.7756009137e-03,2.2656284697e+07,3.9273042771e-01,1.0000000000e+00,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True
Hydrocynus_vittatus,2.6336502430e+00,1.4143004523e+03,2.0000000000e-01,2.2040816327e-03,1.5248929282e+03,2.8000000000e+04,1.9345252952e+03,3.0115000000e+02,True,1.5346792880e+02,4.4821426446e-01,2.5601000000e-02,8.5708059033e+00,8.2769130387e-02,1.0332752840e-05,2.8571066928e+06,7.0330509044e-02,4.3558658706e-01,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Enteromius_liberiensis,6.2330821605e+00,2.0222888787e+03,2.0000000000e-01,1.0000000000e-03,3.9200000000e+00,2.3800000000e+01,1.9779567806e+00,2.9715000000e+02,True,4.9235493516e+01,1.1438443184e-02,2.7877882385e-02,2.9421590532e+01,2.6232907328e-01,5.6746014725e-04,2.9643514772e+02,1.0313063653e-01,6.4481478159e-01,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Trigla_lyra,1.5444553356e+01,5.6372619750e+03,2.0000000000e-01,3.8000000000e-04,2.2460000000e+02,1.8000000000e+03,6.5900077315e+01,2.8625000000e+02,True,1.0991500671e+02,2.0240808253e-01,2.1655595649e-02,1.9335652618e+01,1.0840035610e-01,1.1053167564e-05,2.0111794869e+05,9.5762535124e-02,4.7751367855e-01,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
Diplodus_annularis,4.0000000000e+00,2.8051651136e+03,2.0000000000e-01,3.2000000000e-04,2.2293072397e+01,3.3000000000e+02,5.2902411798e+02,2.9215000000e+02,True,1.7992443704e+02,2.1824189758e-01,5.1438767726e-02,2.4585636807e+01,9.9999999516e-01,1.0793252747e-05,2.4345437901e+04,3.7884114333e-02,9.9999999839e-01,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
Iheringichthys_labrosus,3.6406763528e+00,1.9328681728e+03,2.0000000000e-01,1.8000000000e-04,2.0900000000e+01,9.8370000000e+02,1.1137769406e+03,2.9765000000e+02,True,4.8888937050e+01,4.4018297527e-02,1.9943592133e-02,1.6814500000e+01,3.3711633365e-02,1.8590594470e-04,4.5329661592e+03,1.8480650032e-02,3.2361875326e-01,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
Sporophila_corvina,2.4497398931e+00,2.6633977182e+02,2.8000000000e-01,1.3500000000e+00,8.9775000000e+00,9.4500000000e+00,9.0110462422e-02,3.1475000000e+02,False,1.1276008826e+03,7.4852538402e-02,3.3536879974e-02,9.0601412629e+02,1.0000000000e+00,1.0327060035e-01,2.5396944495e+03,8.3934813832e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True
Megascops_choliba,5.3077697685e+00,1.0440902792e+03,2.8000000000e-01,1.2000000000e+01,1.4060000000e+02,1.4800000000e+02,4.4608211501e-02,3.1335000000e+02,False,1.5835088730e+03,4.6347345733e-02,2.7745338417e-02,6.0979355383e+02,1.0000000000e+00,6.7414704780e-02,1.4221129842e+04,7.8874706836e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True
Icterus_parisorum,2.6538848842e+00,2.8409575661e+02,2.8000000000e-01,2.0000000000e+00,3.3345000000e+01,3.5100000000e+01,6.7582846816e-02,3.1475000000e+02,False,2.5348928466e+03,1.9935463865e-02,2.4888388325e-02,1.9438420365e+03,1.0000000000e+00,5.5466993564e-02,8.1459467170e+02,7.7827357884e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True
Dipturus_kwangtungensis,4.2396937070e+02,5.5116018191e+03,2.0000000000e-01,1.6238294739e+00,9.6200000000e+02,3.6000000000e+03,7.0759828594e-02,2.9155000000e+02,False,2.0975950156e+02,1.2900887574e-01,1.0569283800e-02,2.0669969370e+01,1.0000000000e+00,2.1073106949e-03,2.4332544016e+05,2.3018933751e-01,1.0000000000e+00,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
Acyrtops_beryllinus,8.0996361290e+00,1.8477294919e+02,2.0000000000e-01,3.4000000000e-04,1.9317760000e-02,1.1000000000e-01,7.0356619066e-01,3.0065000000e+02,False,2.1843303267e+01,9.0122221432e-02,2.1722000000e-02,4.4479723798e+01,1.0000000000e+00,1.7567685389e-02,8.5947859526e+00,4.3735719225e-02,1.0000000000e+00,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
Doricha_eliza,3.0621748664e+00,6.1224883096e+02,2.8000000000e-01,3.0000000000e-01,3.3250000000e+00,3.5000000000e+00,3.2666456821e-02,3.1125000000e+02,False,3.0669733152e+01,3.9029780021e-02,4.2826420279e-02,2.0079797232e+01,1.0000000000e+00,2.7727113350e-01,3.0317045646e+02,9.6780060537e-02,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True
Pacifastacus_leniusculus,1.2845272834e+02,1.9137826164e+04,1.7000000000e-01,3.5000000000e-02,2.9000000000e+01,8.9400000000e+01,3.6576777008e-01,2.8315000000e+02,False,2.0927198684e+02,8.6479946340e-02,4.7091453154e-02,5.6410572885e+01,1.0000000000e+00,3.3637374011e-04,9.6203430512e+03,9.2567108934e-02,1.0000000000e+00,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
Amandava_subflava,2.6538848842e+00,5.3267954364e+02,2.8000000000e-01,6.0000000000e-01,6.9350000000e+00,7.3000000000e+00,1.0587979335e-01,3.1475000000e+02,False,5.8892473862e+02,6.2284612069e-02,2.7246337189e-02,4.6377423711e+02,1.0000000000e+00,4.9395735033e-02,2.2869634630e+03,8.2938989250e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True
Pontinus_kuhlii,1.5180199073e+01,1.1733400931e+04,2.0000000000e-01,2.7000000000e-04,1.4922539096e+02,7.3200000000e+02,9.2044924261e+02,2.8705000000e+02,True,2.2894458097e+02,4.7117169526e-01,2.1350000000e-02,2.5142001660e+01,4.9432479031e-01,8.8016373427e-06,8.4597138251e+04,3.3516227596e-02,7.9132790622e-01,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
Passerina_amoena,2.4497398931e+00,4.3946062350e+02,2.8000000000e-01,1.3000000000e+00,1.4155000000e+01,1.4900000000e+01,1.3516569363e-01,3.1475000000e+02,False,1.9727118904e+03,7.0898854306e-02,2.6283442755e-02,1.7353082918e+03,1.0000000000e+00,7.7202898583e-02,1.8405863271e+03,8.3718454405e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True
Galerida_cristata,2.3476673976e+00,5.1492355885e+02,2.8000000000e-01,3.0000000000e+00,3.7050000000e+01,3.9000000000e+01,2.0274854045e-01,3.1475000000e+02,False,2.4144905294e+03,7.2969273977e-02,3.6065355242e-02,1.4834295625e+03,1.0000000000e+00,6.6373454949e-02,5.2569541859e+03,7.9027754639e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,True
Daption_capense,9.1865245993e+00,1.3571736325e+03,2.8000000000e-01,5.0000000000e+01,6.6500000000e+02,7.0000000000e+02,1.8420634915e-02,3.1255000000e+02,False,1.7890622933e+03,2.7938838960e-02,2.3113855111e-02,4.6041426893e+02,1.0000000000e+00,6.9886517836e-02,2.7771087271e+04,7.3522620208e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
