species,p_Am,kap,v,p_M,E_G,h_a,E_Hb,E_Hj,E_Hx,E_Hp,k_J,kap_R,kap_X,kap_P,family,order,class,phylum,climate,ecozone,habitat,embryo,migrate,food,gender,reprod,ab,ah,aj,ax,ap,am,tg,tb,tj,tx,tp,Wwb,Wwj,Wwx,Wwp,Wwi,Lb,Lj,Lx,Lp,Li,Ri,Ni,GSI,NR,estim_z,estim_kap,estim_v,estim_p_M,estim_k_J,estim_E_Hb,estim_E_Hj,estim_E_Hp,d_V,T_typical,f,t_0,model,completeness,s_M,estim_s_M,metamorphosis,weaning,foetus,genus
Acentrogobius_viridipunctatus,69.5167107739621,0.9755,0.021416,20.7864,5226.6181,1.197e-08,0.1794,,,965.7,0.002,0.95,0.8,0.1,Gobiidae,Gobiiformes,Actinopterygii,Chordata,MA,MPSW,0iMm 0iFr,Mnm,Ma,biCi biCvf,Dg,O,6.93920482881869,,,,,712.352745708419,,,,,,0.0023,,,9.0,59.5,0.5643602300848627,,,9.0,16.5,,,0.05,,True,True,True,True,False,True,False,True,0.2,301.35,1.0,,std,2.5,1.0,True,False,False,False,Acentrogobius
Achatina_achatina,29.9057343240642,0.96629,0.069078,23.3913,3917.9964,2.316e-10,2.885,217.8,,6623.0,0.002,0.475,0.8,0.1,Achatinidae,Pulmonata,Gastropoda,Mollusca,A,TPa,0iTf 0iTi 0iTg,Tt,,biHl,Hh,O,5.29171136136943,,,,182.82862753531344,1931.47464689984,,,,,177.536916173944,,,,,,0.6,,,,11.0,1.55321738486975,,,,True,True,True,True,False,True,True,True,0.15,300.15,1.0,,abj,2.5,4.0375681244193595,True,True,False,False,Achatina
Achirus_mazatlanus,47.5059833650238,0.98347,0.021551,31.5958,5220.3452,6.948e-10,0.01612,0.7831,,1518.0,0.0018044,0.95,0.8,0.1,Achiridae,Pleuronectiformes,Actinopterygii,Chordata,MA,MPE TN,0jMp jiMcd 0iFe 0iMm,Mp,Ma,bjPz jiCi,D,O,,,,,,2556.82462476923,,,,,,0.000268,,,17.8,228.8,0.24185738862216014,,,10.0,22.5,159.572931223949,,,,True,True,True,True,True,True,True,True,0.2,297.85,1.0,,abj,2.5,3.62209387012663,True,True,False,False,Achirus
Achoerodus_gouldii,291.060831252873,0.967792306896964,0.021022,16.4851238099538,5231.93403767799,3.45030138290948e-10,0.011852478106458,0.0118524788766768,,980115.18213175,0.0009512976101622,0.95,0.8,0.1,Labridae,Labriformes,Actinopterygii,Chordata,MB,MIE,0jMp jiMr,Mp,,bjPz jiCi jiCvf,Hsff,O,11.2446425668134,,,,6480.46505824243,30242.170271798,,,,,,0.00027,,,7639.096762688614,20000.0,0.21429914201570696,,,65.3,90.0,932.59973561822,,,,True,True,False,True,True,True,True,True,0.2,291.35,1.0,,abj,2.5,1.0000000216161444,True,True,False,False,Achoerodus
Achoerodus_viridis,148.276975794519,0.522159978621788,0.0994205842795917,5.70375309321737,5240.21676976976,2.7937084908455e-10,0.306667097448109,0.306667099293522,,310485.709441974,0.0003239638101893,0.95,0.8,0.1,Labridae,Labriformes,Actinopterygii,Chordata,MB,MPSW,0jMp jiMr,Mp,,bjPz jiCi jiCvf,Hsff,O,2.19582396365723,,,,1095.0,12775.0,,,,,,0.0002483333333333333,,,70.0,3600.0,0.3,,,20.0,72.0,9589.04109589041,,,,True,True,True,True,True,True,True,True,0.2,293.15,1.0,,abj,2.0,1.0000000020023299,True,True,False,False,Achoerodus
Achondrostoma_arcasii,106.322535204786,0.976804924028823,0.0249,20.5368434469642,5226.8486676232,2.69114859436411e-08,0.0583684658460784,0.084489760211085,,164.272675314426,0.002,0.95,0.8,0.1,Leuciscidae,Cypriniformes,Actinopterygii,Chordata,Cfb Dfb,THp,0iFp 0iFm,Fh,Mp,biCi jiHl jiD,D,O,27.2962047718035,,,,,8204.91802258329,,,,,,0.0009,,,0.76,162.0,0.4535736173237286,,,4.4,25.0,7.37972028889766,,,,True,True,False,True,False,True,True,True,0.2,288.15,1.0,,abj,2.5,1.1304364349679012,True,True,False,False,Achondrostoma
Acinonyx_jubatus,1738.39694000891,0.98748,0.077145,73.9628,7837.362,1.394e-11,14850.0,,365000.0,3556000.0,0.002,0.95,0.8,0.1,Felidae,Carnivora,Mammalia,Chordata,BSh Cwa Cwb,TPa,0iTi 0iTs 0iTg,Tv,,bxM xiCvm,Dg,O,68.9760819195269,,,89.299007662588,155.5859336843481,1421.18029787341,16.7141819195269,,,20.3229257430611,86.6098517648212,460.0,,1940.0,,53500.0,,,,,,0.0302917230589378,,,,True,True,True,True,False,True,False,True,0.3,312.15,1.0,52.2619,stx,2.1,1.0,True,False,True,True,Acinonyx
Acipenser_baerii,654.788043761744,0.69937433004858,0.0137836698030202,21.1689106638101,5223.33726272411,2.7258216431185204e-09,2.00567412150599,,,2832521.93920439,0.002,0.95,0.8,0.1,Acipenseridae,Acipenseriformes,Actinopterygii,Chordata,Dfb Dfc,THp,0iFr,Fg,Mp,biCi biCvf,D,O,44.4521668858719,,,,6573.384656215591,39173.5949359783,,,,,6528.93248932972,0.0092,,,9000.0,85300.0,1.0052513811037878,,,106.5,200.0,587.002546934508,,,,True,True,True,True,False,True,False,True,0.2,288.15,1.0,,std,2.3,1.0,True,False,False,False,Acipenser
Acipenser_brevirostrum,625.0840979609,0.57084,0.035593,21.0381,5213.0284,1.324e-09,18.4,,,956000.0,0.002,0.95,0.8,0.1,Acipenseridae,Acipenseriformes,Actinopterygii,Chordata,MB MC Cfa Dfa Dfb,MAW THn,0iFr,Fg,Mda,biCi biCvf,D,O,,,,,,51824.5527805522,,,,,,0.0224,,,1008.8205109966566,23600.0,1.405339897160374,,,50.0,143.0,246.642929608317,,,,True,True,True,True,False,True,False,True,0.2,286.15,1.0,,std,2.5,1.0,True,False,False,False,Acipenser
Acipenser_dabryanus,710.680185792231,0.92189,0.028975,24.1144,5230.4874,7.071e-10,1.111,,,1037000.0,0.002,0.95,0.8,0.1,Acipenseridae,Acipenseriformes,Actinopterygii,Chordata,MC Cfa Cfb,MPNW THp,0iFr,Fg,Mp,biCi biCvf,D,O,,,,,,33591.3005691195,,,,,,0.0156,,,8500.0,129000.0,1.2655500595558857,,,106.0,250.0,259.293324534362,,,,True,True,True,True,False,True,False,True,0.2,290.15,1.0,,std,2.5,1.0,True,False,False,False,Acipenser
Acipenser_fulvescens,722.268337991398,0.59753,0.023331,15.0,5229.8669,2.381e-10,4.875,,,14540000.0,0.002,0.95,0.8,0.1,Acipenseridae,Acipenseriformes,Actinopterygii,Chordata,Dfa Dfb,THn,0iFr,Fg,Mp,biCi biCvf,D,O,21.4446866014612,,,,17455.000135107563,106736.053766364,,,,,17433.5554485061,0.0108,,,,,,,,120.0,274.0,,,,,True,True,True,False,False,True,False,True,0.2,286.15,1.0,,std,2.5,1.0,True,False,False,False,Acipenser
Acipenser_gueldenstaedtii,15725.472521947,0.649675569200716,0.0386758784816779,979.49352414855,5236.44209806742,1.6520524574850602e-09,1.0063664951329,,,250027527.367529,0.002,0.95,0.8,0.1,Acipenseridae,Acipenseriformes,Actinopterygii,Chordata,MB,MAm THp,0iMcd 0iFr,Fg,Mda,biCi biCvf,D,O,13.1279283893006,11.2396137295662,,,7618.85244954163,22856.5573486249,,,,,,0.05102456921106833,,,11645.01056583195,115000.0,1.8,,,110.0,236.0,364.650069534317,,,,True,True,True,True,False,True,False,True,0.2,288.15,1.0,,std,2.5,1.0,True,False,False,False,Acipenser
Acipenser_medirostris,889.278257475105,0.473653474200034,0.0628788317233325,14.4458963213892,5238.77536549546,1.3966205794860801e-09,57.0698984704459,,,36192719.0158072,0.002,0.95,0.8,0.1,Acipenseridae,Acipenseriformes,Actinopterygii,Chordata,MC BSk Dfc,MPNE MPNW TH,0iMcd 0iFr,Fg,Mda,biCi biCvf,D,O,38.9903392753841,,,,,42694.4215065456,,,,,,0.0431,,,27190.602652034748,117000.0,1.9355047150360662,,,166.0,270.0,340.091269248698,,,,True,True,True,True,False,True,False,True,0.2,286.15,1.0,,std,2.5,1.0,True,False,False,False,Acipenser
Acipenser_nudiventris,420.730171279705,0.75619,0.093313,9.4834,5238.8622,5.067e-09,5.997,,,31070000.0,0.00054345,0.95,0.8,0.1,Acipenseridae,Acipenseriformes,Actinopterygii,Chordata,MB BWk BSk,MAm THp,0iMcd 0iFr,Fg,Mda,biCi biCvf,D,O,21.5034016582421,10.7517008291211,,,10673.6053766364,25616.6529039273,,,,,,0.028741961166204012,,,,80000.0,1.5,,,,211.0,608.971361657024,,,,True,True,True,True,True,True,False,True,0.2,286.15,1.0,,std,2.5,1.0,True,False,False,False,Acipenser
Acipenser_oxyrinchus,2094.97614967488,0.42599,0.050909,25.7187,5237.1356,6.387e-10,5.607,,,101000000.0,0.002,0.95,0.8,0.1,Acipenseridae,Acipenseriformes,Actinopterygii,Chordata,Cfa Dfa,THn,0iMcd 0iFr,Fg,Mda,biCi biCvf,D,O,8.60428313263395,,,,3880.505954666434,29039.2625365035,,,,,3871.9016715338,0.0082,,,,202400.0,1.476849488720158,,,,430.0,16529.3453784035,,,,True,True,True,True,False,True,False,True,0.2,290.15,1.0,,std,2.5,1.0,True,False,False,False,Acipenser
Acipenser_persicus,562.073110632665,0.565706894165594,0.0437592553532418,12.3268358837189,5242.22187219205,8.724148745817071e-10,52.3336285034726,,,36130167.2894389,0.002,0.95,0.8,0.1,Acipenseridae,Acipenseriformes,Actinopterygii,Chordata,MB BWk BSk,MAm THp,0iMcd 0iFr,Fg,Mda,biCi biCvf,D,O,13.6709773320215,6.0,,,3640.52270514443,14235.0,,,,,,0.11264608462289473,,,28000.0,70000.0,2.57,,,155.0,230.0,301.3,,,,True,True,True,True,False,True,False,True,0.2,293.15,1.0,,std,1.8,1.0,True,False,False,False,Acipenser
Acipenser_ruthenus,221.445475593394,0.780400399054646,0.0517891851744163,11.8757998506438,5279.74744085994,1.87142861427325e-08,0.9867773005984,,,274036.958426451,0.002,0.95,0.8,0.1,Acipenseridae,Acipenseriformes,Actinopterygii,Chordata,Dfb,THp,0iFr,Fg,Mp,biCi,D,O,12.8452728337899,,,,4094.43071577053,22548.134817233,,,,,,0.0014,,,292.0,6400.0,0.65,,,42.0,120.0,184.27972050889,,,,True,True,True,True,False,True,False,True,0.2,288.15,1.0,,std,1.8,1.0,True,False,False,False,Acipenser
Acipenser_schrenckii,666.261044430119,0.7756,0.022156,17.5631,5230.4442,2.67e-09,3.15,,,3826000.0,0.002,0.95,0.8,0.1,Acipenseridae,Acipenseriformes,Actinopterygii,Chordata,MC Dfb,MPNW THp,0iFr,Fg,Ma,biCi biCvf,D,O,,,,,,37308.1856533127,,,,,7461.63713066253,0.0156,,,13300.0,190000.0,1.4497133191162075,,,133.0,346.0,522.67350069511,,,,True,True,False,True,False,True,False,True,0.2,288.15,1.0,,std,2.3,1.0,True,False,False,False,Acipenser
Acipenser_sinensis,2439.60946095752,0.8898,0.032156,78.9478,5227.6327,7.048e-10,0.5984,,,5265000.0,0.002,0.95,0.8,0.1,Acipenseridae,Acipenseriformes,Actinopterygii,Chordata,MC Dfb,MPNW THp,0iFr,Fg,Ma,biCi biCvf,D,O,,,,,,8384.84913617533,,,,,,0.0156,,,31500.0,362600.0,1.2379787069572146,,,160.0,346.0,5116.37112406872,,,,True,True,False,True,False,True,False,True,0.2,296.65,1.0,,std,2.5,1.0,True,False,False,False,Acipenser
Acipenser_stellatus,10073.9632543818,0.627346871238205,0.0243656572664875,682.911970732419,5230.39822884833,6.319170150755531e-09,0.736228559687756,,,150118323.463852,0.002,0.95,0.8,0.1,Acipenseridae,Acipenseriformes,Actinopterygii,Chordata,MB BWk BSk Dfb,MAm THp,0iMcd 0iFr,Fg,Mda,biCi biCvf,D,O,10.9791198182861,7.23710661733851,,,4380.0,9245.40370364995,,,,,,0.043816679188580024,,,12982.719759579264,80000.0,1.8,,,120.0,220.0,246.5,,,,True,True,True,True,False,True,False,True,0.2,291.15,1.0,,std,2.5,1.0,True,False,False,False,Acipenser
Acipenser_sturio,203.520289431597,0.582209785985955,0.0895927704229496,1.7621102116604,5236.21315139782,1.5781490850200802e-10,46.9486754282444,417.937892462785,,15529733.9074271,0.002,0.95,0.8,0.1,Acipenseridae,Acipenseriformes,Actinopterygii,Chordata,MC,MAE THp,0iMcd 0iFr,Fg,Ma Mda,biCi,D,O,19.2989509795694,3.0,83.537604557065,,5110.0,70327.8687649997,,,,,,0.01242,0.33534,,12420.0,460000.0,1.5,4.5,,150.0,500.0,934.195805357565,,,,True,True,True,True,False,True,True,True,0.2,293.15,1.0,,std,1.2,1.0,True,False,False,False,Acipenser
Acipenser_transmontanus,972.719931336724,0.45,0.0604725924969242,7.77998421935981,5246.44619113629,4.80515658682572e-10,28.5888439775922,,,84894183.6823831,0.0004226677696155,0.95,0.8,0.1,Acipenseridae,Acipenseriformes,Actinopterygii,Chordata,MC BSk Dfc,MPNE THn,0iMcd 0iFr,Fg,Mda,biCi biCvf,D,O,30.704892179365,17.0582734329805,,,9281.162885264235,76849.958711782,,,,,9250.45799308487,0.0224,,,33910.73796844148,816000.0,1.2,,,160.0,610.0,281.067164668346,,,,True,False,True,True,True,True,False,True,0.2,286.15,1.0,,std,2.5,1.0,True,False,False,False,Acipenser
Acomys_cahirinus,2400.9926371689,0.93589,0.045779,1328.0526,7829.6773,7.07e-22,1102.0,,7985.0,52630.0,0.002,0.95,0.8,0.1,Muridae,Rodentia,Mammalia,Chordata,BWh,THp,0iTd,Tv,,bxM xiHs,Dg,O,29.07077136459817,,,32.08013449892381,41.53813292109007,462.904536412162,8.16827136459817,,,3.00936313432564,12.4673615564919,5.27,,15.16,,45.2,,,,,,0.133828889386473,,,,True,True,True,True,False,True,False,True,0.3,310.65,1.0,20.9025,stx,2.7,1.0,True,False,True,True,Acomys
Acreichthys_tomentosus,78.9523948339483,0.93224,0.024359,21.7772,5225.4342,1.18e-09,0.02147,,,2537.0,0.002,0.95,0.8,0.1,Monacanthidae,Tetraodontiformes,Actinopterygii,Chordata,MA,MI MPSW,0jMp jiMr,Mp,Mo,jiCie,D,O,,,,,,1676.91708012802,,,,,,9.7e-05,,,8.3,65.0,0.1594153574299329,,,7.0,14.0,,,0.15,,True,True,False,True,False,True,False,True,0.2,301.75,1.0,,std,2.5,1.0,True,False,False,False,Acreichthys
Acridotheres_cristatellus,3022.80467731483,0.911352409563593,0.0307082361359109,1419.05770767609,7323.79120842443,2.14101916804665e-12,662.760880308501,,8165.59367899723,16240.2510325951,0.0573245628687235,0.95,0.8,0.1,Sturnidae,Passeriformes,Aves,Chordata,A Cwa Cfa,TPi,0iTi 0iTs,Tnwfm,,biCi,Dg,O,3.06217486642046,,,6.345815888858899,12.913097933735779,532.679543640013,,,,3.28364102243844,9.85092306731532,6.9,,,110.675,116.5,,,,,,0.0957423663230927,,,,True,True,True,True,True,True,False,True,0.28,314.75,1.0,,std,2.6,1.0,True,False,False,False,Acridotheres
Acridotheres_tristis,1787.91936067644,0.898457946321392,0.0283372293878986,736.890425401892,7325.72821930092,3.91494792419139e-11,768.664507766714,,8068.8353909949,22219.504097078,0.0301752893895988,0.95,0.8,0.1,Sturnidae,Passeriformes,Aves,Chordata,A BWh Cfa Cfb,TPi TOh TA,0iTi 0iTs,Tnwfm,,biCi,Dg,O,3.5725373441572,,,6.36971302993809,11.96406440149988,266.339771820007,,,,2.79717568578089,8.39152705734268,4.2,,,107.35,113.0,,,,,,0.304122810673353,,,,True,True,True,True,True,True,False,True,0.28,314.75,1.0,,std,2.5,1.0,True,False,False,False,Acridotheres
Acrobates_pygmaeus,412.338561371534,0.99859,0.023186,267.288,7844.3693,2.347e-15,0.06466,,85.07,365.3,0.002,0.95,0.8,0.1,Acrobatidae,Diprotodontia,Mammalia,Chordata,Cfa,TA,0iTh 0iTf,Tv,,bxM xiH,Dg,O,76.5779088409181,,,103.475003844778,141.7829876381541,872.661304569675,17.6597088409181,,,26.8970950038599,65.205078797236,0.0178,,5.65,,13.0,,,,,,0.0605045734507921,,,,True,True,True,True,False,True,False,True,0.3,307.85,1.0,58.9182,stx,2.5,1.0,True,False,True,True,Acrobates
Acrocephalus_arundinaceus,2529.97124339029,0.954307584365385,0.0228826911220763,2149.64327314967,7321.30605909375,6.26128119098297e-12,102.292983000525,,553.107950514797,1295.98635409622,0.088086426218736,0.95,0.8,0.1,Acrocephalidae,Passeriformes,Aves,Chordata,BSk Cfb Dfb,THp,0iFm,Tnpf,Ml,biCi,Dg,O,2.85802987532576,,,4.43904221946279,7.60106690773684,448.338615897011,,,,1.58101234413703,4.74303703241108,2.0,,,24.415,25.7,,,,,,0.112638078027168,,,,True,True,True,True,True,True,False,True,0.28,314.75,1.0,,std,2.5,1.0,True,False,False,False,Acrocephalus
Acrocephalus_melanopogon,3327.04593933494,0.943731285378549,0.0233703733745496,3843.18493747531,7321.08781758346,3.02150505955739e-12,59.0331134057309,,352.625967069879,702.212195595884,0.157574191347881,0.95,0.8,0.1,Acrocephalidae,Passeriformes,Aves,Chordata,BSk BSk Dfa,THp,0iFm,Tnpf,Ml,biCi,Dg,O,2.14352240649432,,,3.60291841646696,6.52171043641224,492.728577867012,,,,1.45939600997264,4.37818802991792,1.1,,,11.969999999999999,12.6,,,,,,0.0901104624217343,,,,True,True,True,True,True,True,False,True,0.28,314.75,1.0,,std,2.5,1.0,True,False,False,False,Acrocephalus
Acrocephalus_palustris,2808.0734734859,0.933733456944416,0.0234465241798695,3041.00060877204,7324.16422603192,4.8457899713953295e-12,90.7612540964888,,481.845823556304,970.029127613005,0.124182924140066,0.95,0.8,0.1,Acrocephalidae,Passeriformes,Aves,Chordata,Cfb Dfa Dfb Dfc,THp,0iFm,Tnpf,Ml,biCi,Dg,O,2.34766739758902,,,3.80706340756166,6.72585542750694,435.021627306011,,,,1.45939600997264,4.37818802991792,1.2,,,11.969999999999999,12.6,,,,,,0.0991215086639077,,,,True,True,True,True,True,True,False,True,0.28,314.75,1.0,,std,2.5,1.0,True,False,False,False,Acrocephalus
Acrocephalus_scirpaceus,1890.38620783255,0.950004914396876,0.0280657043273634,1814.79316619741,7322.39720783333,4.16700678399342e-12,79.8382072421196,,504.658243976399,1071.63219105499,0.0744513529017962,0.95,0.8,0.1,Acrocephalidae,Passeriformes,Aves,Chordata,BSk Cfb Dfb,THp,0iFm,Tnpf,Ml,biCi,Dg,O,2.14352240649432,,,3.60291841646696,6.52171043641224,448.338615897011,,,,1.45939600997264,4.37818802991792,1.0,,,10.45,11.0,,,,,,0.0901104624217343,,,,True,True,True,True,True,True,False,True,0.28,314.75,1.0,,std,2.5,1.0,True,False,False,False,Acrocephalus
Acrocheilus_alutaceus,117.996091104103,0.958965932105487,0.067365205360464,18.1367561114422,5233.55557155861,8.47986365829886e-08,0.195661828231757,0.195673614206922,,6445.74050399924,0.002,0.95,0.8,0.1,Leuciscidae,Cypriniformes,Actinopterygii,Chordata,Dsb Dfc,THn,0iFr 0iFl,Ft,Mp,bpCi jiHa,D,O,7.40869448097865,,,,1681.8195077120788,3906.95856420589,,,,,1674.4108132311,0.0012,,,31.4,341.6,0.4635480592194071,,,14.0,30.0,11.1083850229728,,,,True,True,True,True,False,True,True,True,0.2,289.15,1.0,,abj,2.5,1.0000199695954832,True,True,False,False,Acrocheilus
Acrocodia_indica,12083.0604354214,0.96038,0.076562,442.1893,7838.4719,1.798e-16,424100.0,,21980000.0,155000000.0,0.002,0.95,0.8,0.1,Tapiridae,Perissodactyla,Mammalia,Chordata,A,TPi,0iTf,Tv,,bxM xiHl,Dg,O,420.47497845278343,,,462.1673168631389,669.9455279573694,3035.22501897247,89.3081784527834,,,41.6923384103555,249.470549504586,6800.0,,,,380000.0,,,,,,0.0060127337795134,,,,True,True,True,True,False,True,False,True,0.3,309.95,1.0,331.1668,stx,2.3,1.0,True,False,True,True,Acrocodia
Acroperus_harpae,33.2518832505908,0.92254,0.020718,802.7895,4445.0313,0.0003726,0.0004611,,,0.01155,0.002,0.95,0.8,0.1,Chydoridae,Anomopoda,Branchiopoda,Arthropoda,Am,TH TN TA TPi,0iFp 0iFl 0iFm,Fbf,,biPp biD,D,Apf,9.67653074620896,,,,,,,,,,,1.485640625000001e-06,,,1.93529411764706e-05,8.304377297794123e-05,0.034,,,0.08,0.13,0.0996520074783515,,,,True,True,True,True,False,True,False,True,0.17,285.15,1.0,,std,2.6,1.0,True,False,False,False,Acroperus
Acroteriobatus_annulatus,209.856785444914,0.914835602273923,0.0194055434373407,14.3530855501172,5235.43953819175,1.01372488094089e-07,3887.25807184395,,,132821.690818872,0.0020018984153714,0.95,0.8,0.1,Rhinobatidae,Rhinopristiformes,Chondrichthyes,Chordata,MB,MAE,0iMcd,Mv,,biCi biCvf,D,O,228.156046247065,,,,,2123.63824466758,,,,,,35.47230320699708,,,746.4952623906705,8000.0,23.0,,,63.5,140.0,0.0296660696134061,,,,True,True,True,True,True,True,False,True,0.2,295.15,1.0,,std,2.5,1.0,True,False,False,False,Acroteriobatus
Actinemys_marmorata,362.774728640282,0.73655,0.031398,45.2294,7828.8358,1.334e-10,6123.0,,,638800.0,0.002,0.95,0.8,0.1,Emydidae,Testudines,Reptilia,Chordata,Csa Csb,THn,0bTd biFp,Tt,,biCi biHl,Dg,O,,,,,,46885.2458433331,,,,,,5.0,,,417.86658490119044,563.0,3.0648948911419334,,,13.4,14.8,0.0161244755445278,,,,True,True,True,True,False,True,False,True,0.3,288.15,1.0,,std,2.5,1.0,True,False,False,False,Actinemys
Actinia_equina,42.9471991111111,0.9,0.019932,18.056,2097.2965,8.021e-09,0.01058,,,45.98,0.0025803,0.95,0.8,0.1,Actiniidae,Actiniaria,Anthozoa,Cnidaria,MC,MAE,0iMi,Mp,,biPz,Hsm,O,,,,,,2214.74675358225,,,,,,0.000255,,,0.86,55.0,0.10003633721250038,,,1.5,6.0,553.74276901698,,,,True,False,True,True,True,True,False,True,0.080197,298.15,1.0,,std,2.3,1.0,True,False,False,False,Actinia
Actinonaias_ligamentina,44.876792086616,0.983646003468314,0.0057535412018486,13.2185487073619,2355.51295619848,8.491651774315631e-10,4.29187890056487e-06,4.2918799721395e-06,,61.5266910033277,0.002,0.95,0.8,0.1,Unionidae,Unionoida,Bivalvia,Mollusca,Cfa Dfa,THn,0jFp jiFr jiFl,Fbb,,bjTvf jiPp,D,O,22.4792274591323,,,,2201.1465913706825,15679.2696167048,,,,,2178.66736391155,5.3e-07,,,25.0,1017.0,0.0254,,,5.85,18.4,2663.7036396762,,,,True,True,True,True,False,True,True,True,0.09,288.15,1.0,9.72012679238315,abj,2.5,1.000000083116392,True,True,False,False,Actinonaias
Actitis_macularius,1847.50880933023,0.817033988300088,0.0243091182014879,968.229355403186,7319.80745384904,7.80053472715075e-13,1867.37592727956,,8175.3319668471,17007.1425397417,0.0398463755584394,0.95,0.8,0.1,Scolopacidae,Charadriiformes,Aves,Chordata,B Dfa Dfb Dfc,THn,0iTg 0iTh 0iFm,Tnsfm,Ml,biCi,Dg,O,4.49118980408334,,,7.06004575285695,12.19775765040416,562.57945278142,,,,2.56885594877361,7.70656784632082,6.05,,,45.599999999999994,48.0,,,,,,0.145046178982481,,,,True,True,True,True,True,True,False,True,0.28,314.15,1.0,,std,2.5,1.0,True,False,False,False,Actitis
Acyrthosiphon_pisum,205.926972909305,0.7641,0.031,17.64,4449.0,0.04509,0.1112,,,3.125,0.002,0.95,0.8,0.1,Aphididae,Hemiptera,Insecta,Arthropoda,Cfb Dfb Dfc,TH TPa,0iTg,Tv,,biAb biHe,D,Apf,10.0,,,,19.0,30.0,,,,,9.0,0.0002470588235294,,,0.0058823529411764,,0.14,,,0.4,,12.0,,,,True,True,True,True,False,True,False,True,0.17,293.15,1.0,,abp,2.5,,True,False,False,False,Acyrthosiphon
Acyrtops_beryllinus,21.8433032669674,0.909877778568044,0.021722,44.4797237980712,5217.20076371623,2.34230265524478e-07,0.150990495605244,,,8.59478595260465,0.002,0.95,0.8,0.1,Gobiesocidae,Gobiesociformes,Actinopterygii,Chordata,MA,MAW,0iMi jiMi,Mnfm,,biCi,D,O,8.09963612898101,,,,,184.772949192379,,,,,,0.00034,,,0.019317759999999996,0.11,0.3641682557113379,,,1.4,2.5,0.703566190658398,,,,True,True,False,True,False,True,False,True,0.2,300.65,1.0,,std,2.0,1.0,True,False,False,False,Acyrtops
Adamussium_colbecki,29.0015027653235,0.69142,0.011383,38.4282,4108.5539,2.126e-07,9.645e-05,0.0226,,15480.0,0.002,0.95,0.8,0.1,Pectinidae,Pectinida,Bivalvia,Mollusca,ME,MS,0jMp jiMb,Mp,,biPp,D,O,39.619995805948,,646.919889174848,,16009.0999668635,44332.8922159297,,,607.2998933689,,,8.7114e-08,8.953102139560885e-06,,9.0,50.0,0.0055,0.0344,,5.0,9.2,,,,,True,True,True,True,False,True,True,True,0.159,271.65,1.0,,abj,2.5,6.155415651526194,True,True,False,False,Adamussium
Addax_nasomaculatus,1947.74692732369,0.72417,0.18175,42.5828,7829.2536,3.892e-20,8431000.0,,91920000.0,275500000.0,0.002,0.95,0.8,0.1,Bovidae,Cetartiodactyla,Mammalia,Chordata,BWh,TPa,0iTh 0iTd,Tv,,bxM xiHl,Dg,O,292.0819651082384,,,332.91761507785264,480.2765640843644,2107.77950853261,58.1598651082384,,,40.8356499696142,188.194598976126,6000.0,,,,85000.0,,,,,,0.0132841219333672,,,,True,True,True,True,False,True,False,True,0.3,311.15,1.0,233.9221,stx,2.5,1.0,True,False,True,True,Addax
Adelomelon_beckii,351.5070503,0.8,0.001987,66.8312,3913.4752,1.338e-08,3.498,3.499,,56430.0,0.002,0.95,0.2,0.3,Volutidae,Neogastropoda,Gastropoda,Mollusca,MC,MASW,0jMp jiMb jiMi,Mp,,bjPz jiCim,D,O,,,,,,12767.4622574214,,,,,,0.17830300969082724,,,587.8861505577148,4250.0,1.72,,,25.6,49.5,1.88526110472806,,,,True,False,True,True,False,True,False,True,0.15,291.15,1.0,,abj,2.4,1.0000835747558545,True,True,False,False,Adelomelon
Adelomelon_brasiliana,199.6601305,0.8,0.0044654,41.941,3909.761,1.675e-08,2.425,2.426,,34130.0,0.002,0.95,0.2,0.3,Volutidae,Neogastropoda,Gastropoda,Mollusca,MC,MASW,0jMp jiMb jiMi,Mp,,bjPz jiCim,D,O,,,,,,8805.14638442852,,,,,3081.80123454998,,,,,,0.69,,,11.5,20.0,0.55876413465434,,,,True,False,True,True,False,True,False,True,0.15,291.15,1.0,,abj,2.4,1.0001289159515174,True,True,False,False,Adelomelon
Aedes_aegypti,110.418102266852,0.99411,0.021072,8430.0545,4379.5805,1.346e-16,2.742e-06,,,0.004474,0.002,0.95,0.8,0.1,Culicidae,Diptera,Insecta,Arthropoda,A B C,TH TN TP TA,0eFm eiTf eiTi,Fh,,bjD bjCi eiTv,D,O,1.49324941593473,,4.39934623578824,,,10.1713388694873,,,2.90609681985351,,,,0.004752,,,,,,,,,,400.0,,,True,False,False,False,False,False,False,True,0.17,301.15,1.0,2.7326,hax,3.0,,False,False,False,False,Aedes
